"movieId","title","genres","Director","Actors","Overview","Production_Countries","Production_Companies","Vote_Average","Vote_Count","Budget","Revenue","Keywords","Runtime","Content_Type","poster_path","backdrop_path","trailer_key"
"43.0","Restoration (1995)","Drama","Michael Hoffman","Robert Downey Jr., Meg Ryan, Sam Neill","An aspiring young physician, Robert Merivel found himself in the service of King Charles II and saves the life of someone close to the King. Merivel joins the King's court and lives the high life provided to someone of his position. Merivel is ordered to marry his King's mistress in order to divert the queens suspicions. He is given one order by the king and that is not to fall in love. The situation worsens when Merivel finds himself in love with his new wife. Eventually, the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend, he rediscovers his love for true medicine and what it really means to be a physician.","United States of America","Miramax","6.0","126.0","19000000.0","4005941.0","jealousy, court, fountain, medicine, wealth, spaniel, gloves, 17th century, british monarchy","117.0","Movie","","",""
"44.0","Mortal Kombat (1995)","Action|Adventure|Fantasy","Paul W. S. Anderson","Robin Shou, Linden Ashby, Bridgette Wilson-Sampras","For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes.","United States of America","New Line Cinema, Threshold Entertainment","5.87","2406.0","18000000.0","122195920.0","island, martial arts, monster, saving the world, magic, villain, gore, god, alternate dimension, ninja, sorcerer, tournament, underground fighting, based on video game, ghost, hand to hand combat, warrior, action hero, supernatural power, mortal kombat, good versus evil","101.0","Movie","/ybrX94xQm8lXYpZAPRmwD9iIbWP.jpg","/6ELCZlTA5lGUops70hKdB83WJxH.jpg","QJHY4ggYCk4"
"45.0","To Die For (1995)","Comedy|Drama|Thriller","Gus Van Sant","Nicole Kidman, Matt Dillon, Joaquin Phoenix","Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.","United Kingdom, United States of America","Columbia Pictures, The Rank Organisation, Laura Ziskin Productions","6.581","841.0","20000000.0","21300000.0","adultery, based on novel or book, winter, obsession, new hampshire, mockumentary, narcissistic personality disorder, satirical","106.0","Movie","","",""
"46.0","How to Make an American Quilt (1995)","Drama|Romance","Jocelyn Moorhouse","Winona Ryder, Anne Bancroft, Ellen Burstyn","Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom.","United States of America","Universal Pictures, Amblin Entertainment","6.4","189.0","10000000.0","41200020.0","marriage proposal, wedding vows, married couple, marriage, monogamy, advice, quilt, love, family holiday, extramarital affair, grandmother, woman director","116.0","Movie","","",""
"47.0","Se7en (1995)","Mystery|Thriller","David Fincher","Morgan Freeman, Brad Pitt, Gwyneth Paltrow","Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.","United States of America","New Line Cinema, Juno Pix, Arnold Kopelson Productions","8.377","22267.0","33000000.0","327311859.0","rage and hate, police, s.w.a.t., sadism, self-fulfilling prophecy, psychopath, detective, investigation, insomnia, murder, serial killer, religion, shootout, corpse, seven deadly sins, depravity, neo-noir, calm, urban gothic, seven: los siete pecados capitales","127.0","Movie","","",""
"48.0","Pocahontas (1995)","Animation|Children|Drama|Musical|Romance","Mike Gabriel, Eric Goldberg","Irene Bedard, Mel Gibson, David Ogden Stiers","Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.","United States of America","Walt Disney Feature Animation","6.91","5914.0","55000000.0","346079773.0","princess, culture clash, cartoon, villain, colony, forbidden love, musical, gold rush, native american, colonisation, virginia, star crossed lovers, intercultural relationship, based on myths, legends or folklore, 17th century, shamanism, animal sidekick","81.0","Movie","","",""
"49.0","When Night Is Falling (1995)","Drama|Romance","Patricia Rozema","Pascale Bussières, Rachael Crawford, Henry Czerny","Camille is a professor at a Protestant college and is in a long-term relationship with Martin, a respected minister and fellow professor. When Camille meets Petra, a bold and flamboyant performer in a circus troupe, she is inexplicably drawn. Pursuing Petra, Camille throws her whole conservative life into disarray.","Canada","Alliance Films","6.3","86.0","0.0","0.0","professor, lgbt, woman director, lesbian","96.0","Movie","","",""
"50.0","The Usual Suspects (1995)","Crime|Mystery|Thriller","Bryan Singer","Stephen Baldwin, Gabriel Byrne, Benicio del Toro","Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","United States of America","Bad Hat Harry Productions, Blue Parrot Productions","8.172","10952.0","6000000.0","23300000.0","new york city, robbery, affectation, relatives, heist, flashback, police corruption, whodunit, los angeles, california, theft, criminal, criminal mastermind, cargo ship, mind game, shocking, neo-noir, mystery villain, incredulous, rashomon effect","106.0","Movie","/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg","/hy0Hx9fMPk2fmw26Li60z1S2giU.jpg","jM3jrHGAsIE"
"52.0","Mighty Aphrodite (1995)","Comedy|Drama|Romance","Woody Allen","Woody Allen, Mira Sorvino, Helena Bonham Carter","When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.","United States of America","Miramax, Jean Doumanian Productions, Sweetland Films","6.714","721.0","15000000.0","26000000.0","prostitute, adoption, adoptive father, childlessness, looking for  birth parents, adoptive mother, illegal prostitution, kids","95.0","Movie","","",""
"53.0","Lamerica (1994)","Adventure|Drama","Gianni Amelio","Enrico Lo Verso, Michele Placido, Piro Milkani","Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand.","France, Italy","Alia Film, Cecchi Gori Group Tiger Cinematografica, Arena Films, RAI, Vega Film, Canal+","7.1","62.0","0.0","0.0","","112.0","Movie","","",""
"54.0","The Big Green (1995)","Children|Comedy","Holly Goldberg Sloan","Olivia d'Abo, Steve Guttenberg, Chauncey Leopardi","In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.","United States of America","Caravan Pictures, Walt Disney Pictures","5.557","192.0","0.0","0.0","sports, football (soccer), woman director","100.0","Movie","","",""
"55.0","Georgia (1995)","Drama","Ulu Grosbard","Jennifer Jason Leigh, Mare Winningham, Ted Levine","Sadie looks up to her older sister Georgia, a successful folk singer. Unfortunately it is this very obsession — coupled with her self-destructive tendencies and rampant drug abuse — that keeps her spiraling down the drain.","United States of America, France","CiBy 2000, Georgia Film Corporation","5.733","45.0","0.0","1110974.0","sibling relationship, alcohol, heroin, seattle, washington, artist, singer, drugs, folk singer, sister sister relationship","115.0","Movie","/fr5WE4UXp50G41idexZ32EFZHBp.jpg","/1UNQvI7iGjcifmieoxXv34S9Swt.jpg",""
"57.0","Home for the Holidays (1995)","Drama","Jodie Foster","Holly Hunter, Robert Downey Jr., Anne Bancroft","After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her unhinged family.","United States of America","Egg Pictures, PolyGram Filmed Entertainment","6.2","187.0","20000000.0","22119269.0","generations conflict, baltimore, usa, thanksgiving, family clan, family conflict, woman director, christmas","103.0","Movie","","",""
"58.0","The Postman (1994)","Comedy|Drama|Romance","Bob Rafelson","Jack Nicholson, Jessica Lange, John Colicos","The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.","Germany, United States of America","CIP Filmproduktion GmbH, Northstar International, Lorimar Motion Pictures","6.502","529.0","12000000.0","12376625.0","infidelity, based on novel or book, sexual obsession, gas station, obsession, confession, remake, murder, conspiracy, sexual attraction, drifter, courtroom, insurance investigator, older husband, crime of passion, neo-noir, erotic thriller, murder plot, plea, unfaithful wife, greek american, scheming wife, roadside diner, adulterous wife, defense lawyer, roadside inn, murdered husband, young wife","122.0","Movie","/piVzOuKFLHNGLxnjwNtibC26lTy.jpg","/5mwd1quVNkdwImOF2RGm90hKZ5P.jpg","V43K5yFn5GM"
"60.0","The Indian in the Cupboard (1995)","Adventure|Children|Fantasy","Frank Oz","Hal Scardino, Litefoot, Lindsay Crouse","A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.","United States of America","Paramount Pictures, The Kennedy/Marshall Company, Columbia Pictures","6.46","653.0","45000000.0","35700000.0","based on novel or book, cupboard, puppet, based on children's book, game, parallel world, toy comes to life, toy soldier","96.0","Movie","","",""
"61.0","Eye for an Eye (1996)","Drama|Thriller","John Schlesinger","Sally Field, Kiefer Sutherland, Ed Harris","It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.","United States of America","Paramount Pictures","6.183","442.0","20000000.0","26877589.0","rape, gun, self-defense, rape and revenge, grieving parents","101.0","Movie","","",""
"62.0","Mr. Holland's Opus (1995)","Drama","Stephen Herek","Richard Dreyfuss, Glenne Headly, Jay Thomas","In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","United States of America","Hollywood Pictures, Interscope Communications, PolyGram Filmed Entertainment, The Charlie Mopic Company","6.948","435.0","31000000.0","106300000.0","high school, husband wife relationship, composer, music teacher, mentor, deaf-mute, portland, oregon, marching band, teacher student relationship, high school teacher, disabled, teaching, retirement party, sign languages, forced retirement, 1960s, 1990s, father son relationship, inspiring teacher","143.0","Movie","","",""
